index_from,spotifyId_from,trackName_from,artistName_from,releaseDate_from,geniusId_from,geniusTrackName_from,geniusArtistName_from,geniusReleaseDate_from,trackLanguage_from,from_genius_id,to_genius_id,type,index_to,spotifyId_to,trackName_to,artistName_to,releaseDate_to,geniusId_to,geniusTrackName_to,geniusArtistName_to,geniusReleaseDate_to,trackLanguage_to
55.0,spotify:track:5Se32hEA9raeboZerywxka,You Broke My Heart,Drake,2023-11-17,9743557,You Broke My Heart,Drake,2023-11-17,en,9743557,526858,samples,,,,,,526858,I Got Over Love,Major Harris,1976-01-01,
55.0,spotify:track:5Se32hEA9raeboZerywxka,You Broke My Heart,Drake,2023-11-17,9743557,You Broke My Heart,Drake,2023-11-17,en,9743557,3003630,interpolates,,,,,,3003630,XO Tour Llif3,Lil Uzi Vert,2017-02-26,en
184.0,spotify:track:2ut4BOQSqxLpcX5MtPjzYa,Evil Ways (feat. J. Cole),Drake,2023-11-17,9743590,Evil Ways,Drake,2023-11-17,en,9743590,3321038,samples,,,,,,3321038,Change,The Family Circle,1972-01-01,
1.0,spotify:track:242NmD3BqOefyiOZQy2MT2,VDLC,Sfera Ebbasta,2023-11-17,9731651,VDLC,Sfera Ebbasta,2023-11-17,it,9731651,1122562,samples,,,,,,1122562,Vida Loca,Club Dogo,2003-04-23,
1.0,spotify:track:242NmD3BqOefyiOZQy2MT2,VDLC,Sfera Ebbasta,2023-11-17,9731651,VDLC,Sfera Ebbasta,2023-11-17,it,9731651,1122562,interpolates,,,,,,1122562,Vida Loca,Club Dogo,2003-04-23,
5.0,spotify:track:5JuidT91MdTPOEDHL4u3fp,Ciao Bella,Sfera Ebbasta,2023-11-17,9733659,Ciao Bella,Sfera Ebbasta,2023-11-17,it,9733659,6915124,samples,,,,,,6915124,Koto Song,The Dave Brubeck Quartet,1964-08-10,
196.0,spotify:track:7KTseTI8UdMT4WUIOmjTQC,"MONOPOLIO (feat. Kid Yugi, Nerissima Serpe)",TY1,2022-12-16,8640852,MONOPOLIO,TY1,2022-12-16,it,8640852,10008566,samples,,,,,,10008566,Chandi Ka Badan,Asha Bhosle,1979-01-01,
23.0,spotify:track:405KFcAcNc9qIx4OB3ymjz,,,,3057010,Despacito (Remix),Luis Fonsi & Daddy Yankee,2017-04-17,es,3057010,3038088,interpolates,,,,,,3038088,Money Dance,"Dok2 (Ft. B-Free (비프리), Bryan Chase & Okasian (오케이션))",2017-03-28,
79.0,spotify:track:4CljUDO1I5hpKjwSNK6RWY,Water - Remix,Tyla,2023-11-17,9742274,Water (Remix),Tyla & Travis Scott,2023-11-17,en,9742274,9368442,interpolates,,,,,,9368442,I KNOW ?,Travis Scott,2023-07-28,en
60.0,spotify:track:5Mc8XDfGQCMkOEZm9rS1cE,Red Button,Drake,2023-11-17,9743560,Red Button,Drake,2023-11-17,en,9743560,10430965,samples,,,,,,10430965,Papos Desconexos - Pt. 1,"Cotonete, Di Melo",,
60.0,spotify:track:5Mc8XDfGQCMkOEZm9rS1cE,Red Button,Drake,2023-11-17,9743560,Red Button,Drake,2023-11-17,en,9743560,3756495,interpolates,,,,,,3756495,I Thought About Killing You,Kanye West,2018-06-01,
60.0,spotify:track:5Mc8XDfGQCMkOEZm9rS1cE,Red Button,Drake,2023-11-17,9743560,Red Button,Drake,2023-11-17,en,9743560,47894,interpolates,,,,,,47894,Method Man,Wu-Tang Clan,1993-08-03,
65.0,spotify:track:2Mph2Rvl5kVg0MYtfV60wZ,The Shoe Fits,Drake,2023-11-17,9743563,The Shoe Fits,Drake,2023-11-17,en,9743563,599424,interpolates,,,,,,599424,G.O.M.D.,J. Cole,2014-12-09,
82.0,spotify:track:0ZB5pdrM1leH58IgokDPZM,Stories About My Brother,Drake,2023-11-17,9743589,Stories About My Brother,Drake,2023-11-17,en,9743589,9754415,samples,,,,,,9754415,Maze,Jimmy Q,2023-01-01,
82.0,spotify:track:0ZB5pdrM1leH58IgokDPZM,Stories About My Brother,Drake,2023-11-17,9743589,Stories About My Brother,Drake,2023-11-17,en,9743589,10021789,interpolates,,,,,,10021789,8AM in Charlotte,Spectre (Rapper),2023-10-16,
145.0,spotify:track:47ohYW8e7dxCYn9qbUMBCI,Christmas (Baby Please Come Home),Darlene Love,2020-12-04,204235,Christmas (Baby Please Come Home),Darlene Love,1963-11-22,en,204235,1852037,interpolates,,,,,,1852037,Deck the Halls,Christmas Songs,1862-01-01,
165.0,spotify:track:4ASBfwBwwo7DTT2zq9YSLP,Wick Man,Drake,2023-11-17,9743561,Wick Man,Drake,2023-11-17,en,9743561,9745231,samples,,,,,,9745231,Landscape,Koen De Bruyne,1978-01-01,
165.0,spotify:track:4ASBfwBwwo7DTT2zq9YSLP,Wick Man,Drake,2023-11-17,9743561,Wick Man,Drake,2023-11-17,en,9743561,8271095,interpolates,,,,,,8271095,Munch (Feelin’ U),Ice Spice,2022-08-10,
23.0,spotify:track:0kEO3qtCCZN8S42RdL1fp2,Crash Dummy,BHZ,2023-11-17,9662517,Crash Dummy,"BHZ, Monk & Ion Miles",2023-11-03,de,9662517,4075,samples,,,,,,4075,Where Is My Mind?,Pixies,1988-03-21,en
83.0,spotify:track:7zhRYYYqtKqWEtPUcc4YSF,Candy Crush,Paula Hartmann,2023-11-17,9692463,Candy Crush,Paula Hartmann,2023-11-16,de,9692463,7967767,samples,,,,,,7967767,Cocoon,070 Shake,2022-06-03,
90.0,spotify:track:5UkfwMmjdSj6wfwsWBHQRm,Rote Flaggen,Berq,2023-05-25,9250802,Rote Flaggen,Berq,2023-05-25,de,9250802,80416,interpolates,,,,,,80416,Ein Teil,CRO,2012-07-06,de
154.0,spotify:track:1HLaJowFbNM3MPyqnk5vjW,Labios Mordidos (with KAROL G),Kali Uchis,2023-11-24,8931285,Labios Mordidos,Kali Uchis & KAROL G,2023-11-24,es,8931285,82208,samples,,,,,,82208,Murder She Wrote,Chaka Demus & Pliers,1992-01-01,
10.0,spotify:track:4QBfVk60RIBQg1uyox78Kh,Parole Vuote (La Solitudine) (feat. Capo Plaza),Tedua,2024-05-24,9334281,Parole Vuote (La Solitudine),Tedua,2023-11-28,it,9334281,1430959,samples,,,,,,1430959,La solitudine,Laura Pausini,1993-02-01,
58.0,spotify:track:6jxeK8g2wpe2yVLsHcjRhG,RED&BLUE,Artie 5ive,2023-11-24,9762448,RED&BLUE,Artie 5ive & Rondodasosa,2023-11-24,it,9762448,5965691,samples,,,,,,5965691,Bang bang,I Corvi,,
126.0,spotify:track:6s2wpWPFPAgKg2LXxi1Oee,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,,392428,Santa Claus Is Comin’ To Town,Bruce Springsteen,1981-01-01,en,392428,1860079,interpolates,,,,,,1860079,Jingle Bells,Christmas Songs,1992-12-01,
174.0,spotify:track:1HAW56e0zz05phUnzuHF9E,#skeptacore pt.3,Ryder,2023-11-08,9678042,#skeptacore pt.3,Ryder (UK) & Skepta,2023-10-16,en,9678042,9680366,samples,,,,,,9680366,Killswitch Lullaby,Flawed Mangoes,2023-08-02,
100.0,spotify:track:1NghHeg0wE32eBYrQBVQXL,Shake Up Christmas,Train,2010-12-01,1205003,Shake Up Christmas,Train,2010-11-01,en,1205003,4214453,samples,,,,,,4214453,Open Happiness,"Butch Walker (Ft. Brendon Urie, CeeLo Green, Janelle Monáe, Patrick Stump & Travie McCoy)",2009-07-01,
46.0,spotify:track:5W9JWRvM5nTLCz8Z9aW2NS,LOYAL,La Fève,2023-11-23,9762326,LOYAL,La Fève,2023-11-23,fr,9762326,9772250,samples,,,,,,9772250,Blue Birds,Rojelio Rodriguez,2023-06-16,
0.0,spotify:track:30vg2QguPyaa7PcAJTn9YE,sonnenbank.mp3,YAKARY,2023-11-24,9742524,sonnenbank.mp3,YAKARY,2023-11-24,de,9742524,83412,samples,,,,,,83412,Sonnenbank Flavour,Bushido,2006-09-04,
0.0,spotify:track:30vg2QguPyaa7PcAJTn9YE,sonnenbank.mp3,YAKARY,2023-11-24,9742524,sonnenbank.mp3,YAKARY,2023-11-24,de,9742524,112543,interpolates,,,,,,112543,Prison Break Anthem (Ich glaub an dich),Azad (Ft. Adel Tawil),2007-07-12,
42.0,spotify:track:37h4oEmchSH4UXFXq5NQbT,HUSO,Ritter Lean,2023-11-22,9721216,HUSO,Ritter Lean & Ski Aggu,2023-11-24,de,9721216,481702,samples,,,,,,481702,ザ・ワード II (The Word II),セキトオ・シゲオ (Shigeo Sekito),1975-01-25,
92.0,spotify:track:0K44WSIFl2unqJEwKuLXGo,Cynical,twocolors,2024-06-30,9286941,Cynical,"twocolors, Safri Duo & Chris de Sarandy",2023-06-30,en,9286941,414206,samples,,,,,,414206,Played-A-Live (The Bongo Song),Safri Duo,2000-12-01,
110.0,spotify:track:5W3onQ43lDyOAdoLmx82Ku,Airplanes,badmómzjay,2023-11-23,9405305,Airplanes,​badmómzjay & Kool Savas,2023-09-08,de,9405305,428,samples,,,,,,428,Airplanes,B.o.B (Ft. Hayley Williams),2010-04-13,
131.0,spotify:track:75pat6BKtU00aVVFheGu9k,Weihnachtslied 2023,01099,2023-11-24,9761805,Weihnachtslied 2023,"01099, Dani (01099), Gustav, Paul & Zachi",2023-11-24,de,9761805,8454974,samples,,,,,,8454974,Amore Mio Aiutami (Main Theme),Piero Piccioni,,
161.0,spotify:track:5tafJmErKsdZKFtPWnCL82,DIE ZONA,UZI,2023-11-24,9681939,DIE ZONA,UZI & RAF Camora,2023-11-24,tr,9681939,1198,samples,,,,,,1198,Stereo Love,Edward Maya & Vika Jigulina,2009-10-19,
161.0,spotify:track:5tafJmErKsdZKFtPWnCL82,DIE ZONA,UZI,2023-11-24,9681939,DIE ZONA,UZI & RAF Camora,2023-11-24,tr,9681939,7010510,interpolates,,,,,,7010510,Chromosom,RAF Camora,2021-07-16,
94.0,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem,2020-01-17,5180439,Godzilla,Eminem,2020-01-17,en,5180439,3863336,samples,,,,,,3863336,Godzilla,Jarren Benton (Ft. B.o.B & Oba Rowland),2018-07-27,
94.0,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem,2020-01-17,5180439,Godzilla,Eminem,2020-01-17,en,5180439,9023,interpolates,,,,,,9023,Pass the Courvoisier,Busta Rhymes (Ft. Diddy),2001-11-27,
94.0,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem,2020-01-17,5180439,Godzilla,Eminem,2020-01-17,en,5180439,3947272,interpolates,,,,,,3947272,Eminem Parody,Chris D'Elia,2018-08-31,
94.0,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem,2020-01-17,5180439,Godzilla,Eminem,2020-01-17,en,5180439,4519154,interpolates,,,,,,4519154,Homicide,Logic (Ft. Eminem),2019-05-03,
94.0,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem,2020-01-17,5180439,Godzilla,Eminem,2020-01-17,en,5180439,235729,interpolates,,,,,,235729,Rap God,Eminem,2013-10-14,
0.0,spotify:track:2gGq8fqoGuKpCjuV7p2dd3,Moneylove (feat. Emis Killa),Massimo Pericolo,2023-12-01,9715684,Moneylove,Massimo Pericolo,2023-12-01,it,9715684,6396769,samples,,,,,,6396769,​weathered,blackwinterwells & 8485,2021-01-05,
36.0,spotify:track:6JJksqiePG5LUjiayW0Kre,Senza Di Me (feat. Baby Gang),Massimo Pericolo,2023-12-01,9715704,Senza Di Me,Massimo Pericolo,2023-12-01,it,9715704,4123112,samples,,,,,,4123112,Ichor,Alasen,2016-01-01,
83.0,spotify:track:0omPQQDtT8c1UZ5n7cVNFS,Tanti Soldi (feat. Geolier),Ghali,2023-12-01,9788218,Tanti Soldi,Ghali,2023-12-01,it,9788218,1169265,samples,,,,,,1169265,Mi sei scoppiato dentro il cuore,Mina,1966-12-01,
83.0,spotify:track:0omPQQDtT8c1UZ5n7cVNFS,Tanti Soldi (feat. Geolier),Ghali,2023-12-01,9788218,Tanti Soldi,Ghali,2023-12-01,it,9788218,452,interpolates,,,,,,452,Ms. Jackson,OutKast,2000-10-03,
199.0,spotify:track:7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,2017-08-25,3003630,XO Tour Llif3,Lil Uzi Vert,2017-02-26,en,3003630,8708352,interpolates,,,,,,8708352,XO TOUR Llif3 (Original),Lil Uzi Vert,,
13.0,spotify:track:4IbdvCq0V3qL67y5Fsrujr,200K,Tiakola,2023-12-01,9775156,200K,Tiakola,2023-12-01,fr,9775156,9623712,samples,,,,,,9623712,100K,Gazo,2023-12-01,en
13.0,spotify:track:4IbdvCq0V3qL67y5Fsrujr,200K,Tiakola,2023-12-01,9775156,200K,Tiakola,2023-12-01,fr,9775156,9623712,interpolates,,,,,,9623712,100K,Gazo,2023-12-01,en
172.0,spotify:track:1ZrkOlKJ9db1cHnL1xEyfd,P A S C O M M E Ç A,Tayc,2021-11-19,7284373,P A S C O M M E Ç A,Tayc,2021-11-19,en,7284373,7047261,interpolates,,,,,,7047261,No Wahala,1da Banton,2021-07-02,
101.0,spotify:track:0h9p7KGrKLHwztqP7IPpXT,DERYA,NGEE,2023-11-30,9784311,DERYA,NGEE & Ra'is,2023-12-01,de,9784311,922,interpolates,,,,,,922,Locked Up,Akon,2004-04-13,
103.0,spotify:track:7LkWpSeJ4OfuaCQjPNPMOB,fuffies,KALIM,2023-12-07,9788142,fuffies,KALIM & ​badmómzjay,2023-11-30,de,9788142,54845,samples,,,,,,54845,Fuffies im Club,Sido,2004-04-26,
167.0,spotify:track:3L4pLlkTz0WyZPza8tlAgx,Alles ist relativ,BIG TIM,2023-11-10,9783016,Alles ist relativ,BIG TIM,2023-11-10,de,9783016,8540116,samples,,,,,,8540116,Alles ist relativ (Titelsong „Schloss Einstein“),Die Einsteins (Ft. Julian Witzel),1999-01-01,
4.0,spotify:track:6TkXViJUO3SA6FMcrNwlD9,Jingle Bell Rock,Bobby Helms,,623112,Jingle Bell Rock,Bobby Helms,1957-11-28,en,623112,1860079,interpolates,,,,,,1860079,Jingle Bells,Christmas Songs,1992-12-01,
152.0,spotify:track:5ZJGv7aGdIr9IGpxzSG18T,Everybody (feat. Lil Uzi Vert),Nicki Minaj,2023-12-08,9810913,Everybody,Nicki Minaj,2023-12-08,en,9810913,1579630,samples,,,,,,1579630,Move Your Feet,Junior Senior,2002-06-06,
152.0,spotify:track:5ZJGv7aGdIr9IGpxzSG18T,Everybody (feat. Lil Uzi Vert),Nicki Minaj,2023-12-08,9810913,Everybody,Nicki Minaj,2023-12-08,en,9810913,8385416,interpolates,,,,,,8385416,Just Wanna Rock,Lil Uzi Vert,2022-10-17,en
152.0,spotify:track:5ZJGv7aGdIr9IGpxzSG18T,Everybody (feat. Lil Uzi Vert),Nicki Minaj,2023-12-08,9810913,Everybody,Nicki Minaj,2023-12-08,en,9810913,7043365,interpolates,,,,,,7043365,New Body,"¥$, Kanye West & Ty Dolla $ign (Ft. Nicki Minaj)",,
82.0,spotify:track:3h4zRu6EJY8UzMBkVnzxu8,RED&BLUE,Artie 5ive,2023-12-08,9762448,RED&BLUE,Artie 5ive & Rondodasosa,2023-11-24,it,9762448,5965691,samples,,,,,,5965691,Bang bang,I Corvi,,
142.0,spotify:track:1nd1TVQjVxYI5LddwJ0prH,YEH OH!,Artie 5ive,2023-12-08,9777521,YEH OH!,Artie 5ive & Rondodasosa,2023-12-08,it,9777521,395227,samples,,,,,,395227,Lej Flleshat,Mc Kresha,2010-06-05,
177.0,spotify:track:3CjvmAbnvXGcKucpWedqye,,,,3057010,Despacito (Remix),Luis Fonsi & Daddy Yankee,2017-04-17,es,3057010,3038088,interpolates,,,,,,3038088,Money Dance,"Dok2 (Ft. B-Free (비프리), Bryan Chase & Okasian (오케이션))",2017-03-28,
41.0,spotify:track:1a73gcEg6h6Re6hHXoVltJ,FTCU,Nicki Minaj,2023-12-08,9816398,FTCU,Nicki Minaj,2023-12-08,en,9816398,67105,samples,,,,,,67105,Fuck the Club Up,Waka Flocka Flame (Ft. Pastor Troy & Slim Dunkin),2010-10-05,
74.0,spotify:track:1fKT7RUtOf4xNEqctEFe5L,Barbie Dangerous,Nicki Minaj,2023-12-08,9816397,Barbie Dangerous,Nicki Minaj,2023-12-08,en,9816397,221,samples,,,,,,221,Notorious Thugs,The Notorious B.I.G. & The Notorious B.I.G. (Ft. Bone Thugs-N-Harmony & Bone Thugs-N-Harmony),1997-03-25,
74.0,spotify:track:1fKT7RUtOf4xNEqctEFe5L,Barbie Dangerous,Nicki Minaj,2023-12-08,9816397,Barbie Dangerous,Nicki Minaj,2023-12-08,en,9816397,2153759,interpolates,,,,,,2153759,All Eyes On You,Meek Mill (Ft. Chris Brown & Nicki Minaj),2015-06-26,
74.0,spotify:track:1fKT7RUtOf4xNEqctEFe5L,Barbie Dangerous,Nicki Minaj,2023-12-08,9816397,Barbie Dangerous,Nicki Minaj,2023-12-08,en,9816397,221,interpolates,,,,,,221,Notorious Thugs,The Notorious B.I.G. & The Notorious B.I.G. (Ft. Bone Thugs-N-Harmony & Bone Thugs-N-Harmony),1997-03-25,
98.0,spotify:track:6u378lxN4C0eUnx7ns9Epg,Are You Gone Already,Nicki Minaj,2023-12-07,9816180,Are You Gone Already,Nicki Minaj,2023-12-08,en,9816180,3484874,samples,,,,,,3484874,when the party’s over,Billie Eilish,2018-10-17,en
112.0,spotify:track:5iHC401tsNlJRY46ECSYbo,Beep Beep,Nicki Minaj,2023-12-08,9700719,Beep Beep,Nicki Minaj,2023-12-08,en,9700719,156,interpolates,,,,,,156,What’s Beef?,The Notorious B.I.G.,1997-03-25,
141.0,spotify:track:7aWeQwHSMD6TzPOepi1tlb,Fallin 4 U,Nicki Minaj,2023-12-08,9810910,Fallin 4 U,Nicki Minaj,2023-12-08,en,9810910,7094,interpolates,,,,,,7094,Places to Go,50 Cent,2002-10-29,
141.0,spotify:track:7aWeQwHSMD6TzPOepi1tlb,Fallin 4 U,Nicki Minaj,2023-12-08,9810910,Fallin 4 U,Nicki Minaj,2023-12-08,en,9810910,1596747,interpolates,,,,,,1596747,Crazy,K-Ci & JoJo,2001-03-02,
152.0,spotify:track:44L2bY93uD65CEHWbozpx4,Pink Friday Girls,Nicki Minaj,2023-12-08,9816412,Pink Friday Girls,Nicki Minaj,2023-12-08,en,9816412,98419,samples,,,,,,98419,Girls Just Want To Have Fun,Cyndi Lauper,1983-09-06,en
152.0,spotify:track:44L2bY93uD65CEHWbozpx4,Pink Friday Girls,Nicki Minaj,2023-12-08,9816412,Pink Friday Girls,Nicki Minaj,2023-12-08,en,9816412,685,interpolates,,,,,,685,Your Love,Nicki Minaj,2010-06-01,
174.0,spotify:track:3fhvnn5xALwA2htzljsU1v,Red Ruby Da Sleeze,Nicki Minaj,2023-12-08,8855434,Red Ruby Da Sleeze,Nicki Minaj,2023-03-03,en,8855434,199794,samples,,,,,,199794,"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee,2003-08-04,
174.0,spotify:track:3fhvnn5xALwA2htzljsU1v,Red Ruby Da Sleeze,Nicki Minaj,2023-12-08,8855434,Red Ruby Da Sleeze,Nicki Minaj,2023-03-03,en,8855434,584789,interpolates,,,,,,584789,Ghetto Red Hot,Super Cat,1992-01-01,
39.0,spotify:track:7iUScoHKNJC5hqtA40vMlj,leavemealone,Fred again..,2024-06-14,9405327,leavemealone,Fred again.. & Baby Keem,2023-12-08,en,9405327,6243599,samples,,,,,,6243599,​south africa,Baby Keem,2021-09-10,
39.0,spotify:track:7iUScoHKNJC5hqtA40vMlj,leavemealone,Fred again..,2024-06-14,9405327,leavemealone,Fred again.. & Baby Keem,2023-12-08,en,9405327,4706840,samples,,,,,,4706840,BULLIES,Baby Keem,2019-07-19,
39.0,spotify:track:7iUScoHKNJC5hqtA40vMlj,leavemealone,Fred again..,2024-06-14,9405327,leavemealone,Fred again.. & Baby Keem,2023-12-08,en,9405327,3756523,samples,,,,,,3756523,Ghost Town,Kanye West (Ft. 070 Shake & PARTYNEXTDOOR),2018-06-01,
39.0,spotify:track:7iUScoHKNJC5hqtA40vMlj,leavemealone,Fred again..,2024-06-14,9405327,leavemealone,Fred again.. & Baby Keem,2023-12-08,en,9405327,6648411,samples,,,,,,6648411,Sabrina (i am a party),Fred again..,2021-04-16,
15.0,spotify:track:4RTtj1vGu82hjp3cDtiqOj,Aller sans retour,Zola,2023-12-08,9785375,Aller sans retour,Zola & Koba LaD,2023-12-08,en,9785375,6870731,interpolates,,,,,,6870731,Daddy chocolat,Koba LaD (Ft. Gazo),2021-06-18,
48.0,spotify:track:09i3DCifm50ivVqqi3zl9b,Red Dot (feat. Shindy & AJ Tracey),DJ JEEZY,2023-12-08,9765886,Red Dot,DJ JEEZY,2023-12-08,de,9765886,5648502,samples,,,,,,5648502,Scopin’ With That Red Dot,Lil Gin (Ft. Juicy J),1995-01-02,
48.0,spotify:track:09i3DCifm50ivVqqi3zl9b,Red Dot (feat. Shindy & AJ Tracey),DJ JEEZY,2023-12-08,9765886,Red Dot,DJ JEEZY,2023-12-08,de,9765886,45394,samples,,,,,,45394,Blow A Nigga’s Ass Off,Three 6 Mafia (Ft. Lil Glock (Memphis) & S.O.G. (Memphis)),1999-08-24,
85.0,spotify:track:0HHCe6pkcJZ7mY1HmfbzcE,Tab Tab,MADE,2023-12-08,9812048,Tab Tab,Made & CALI,2023-12-08,de,9812048,1980355,samples,,,,,,1980355,Ya Tabtab - يا طبطب,Nancy Ajram - نانسي عجرم,2006-02-02,
91.0,spotify:track:1P0gub1eKrNoTmsFGzQ4TU,Bee Gees - Single Edit,OG Keemo,2023-12-08,9756421,Bee Gees (Single Edit),OG Keemo & Levin Liam,2023-12-08,de,9756421,7607471,samples,,,,,,7607471,Overcome,Skott,2022-01-21,
91.0,spotify:track:1P0gub1eKrNoTmsFGzQ4TU,Bee Gees - Single Edit,OG Keemo,2023-12-08,9756421,Bee Gees (Single Edit),OG Keemo & Levin Liam,2023-12-08,de,9756421,8271853,interpolates,,,,,,8271853,Wildberry Lillet,Nina Chuba,2022-08-12,de
126.0,spotify:track:2kNhZ57JHXkZPZH2rknRyu,Cynical,twocolors,2024-06-30,9286941,Cynical,"twocolors, Safri Duo & Chris de Sarandy",2023-06-30,en,9286941,414206,samples,,,,,,414206,Played-A-Live (The Bongo Song),Safri Duo,2000-12-01,
1.0,spotify:track:0qZhK4gFB5c1Wxsnd6WA8U,Casanova,Soolking,2023-12-07,9298354,Casanova,Soolking,2023-07-06,fr,9298354,788942,samples,,,,,,788942,1er Gaou,Magic System,2002-01-01,
1.0,spotify:track:0qZhK4gFB5c1Wxsnd6WA8U,Casanova,Soolking,2023-12-07,9298354,Casanova,Soolking,2023-07-06,fr,9298354,778103,interpolates,,,,,,778103,Bouger Bouger,Magic System,,
7.0,spotify:track:5aVUDn1F4x26UkHFVgWsiE,Ballon d'Or (feat. Nayt),Gemitaiz,2023-12-14,9810442,Ballon d’Or,Gemitaiz,2023-12-15,it,9810442,10396372,samples,,,,,,10396372,​​Fim De Noite,Eulalia (BRA),1973-01-01,
21.0,spotify:track:2CHUSuvnHXjLTGdX6Bz6fv,Petit Fou Fou (feat. ANNA),Rhove,2023-12-14,9836885,Petit Fou Fou,Rhove,2023-12-15,it,9836885,500342,interpolates,,,,,,500342,Delirious (Boneless),"Steve Aoki, Chris Lake & Tujamo (Ft. Kid Ink)",2014-07-01,
46.0,spotify:track:29b1HTWPfG7iANAnkDSCgL,La Ballata Del Dubbio Pt.4 - FINAL ACT,Gemitaiz,2023-12-14,9810443,La Ballata Del Dubbio Pt.4 (FINAL ACT),Gemitaiz,2023-12-15,it,9810443,712094,interpolates,,,,,,712094,Ballata del dubbio pt. 3,Gemitaiz,2014-12-30,
115.0,spotify:track:4qmG24ebshLXtKu9HIShBP,Lace It (with Eminem & benny blanco),Juice WRLD,2023-12-16,9817813,Lace It,"Juice WRLD, Eminem & benny blanco",2023-12-16,en,9817813,5863130,interpolates,,,,,,5863130,Take Off,Juice WRLD,,
115.0,spotify:track:4qmG24ebshLXtKu9HIShBP,Lace It (with Eminem & benny blanco),Juice WRLD,2023-12-16,9817813,Lace It,"Juice WRLD, Eminem & benny blanco",2023-12-16,en,9817813,4215971,interpolates,,,,,,4215971,Without Me (Remix),Halsey (Ft. Juice WRLD),2019-01-09,
115.0,spotify:track:4qmG24ebshLXtKu9HIShBP,Lace It (with Eminem & benny blanco),Juice WRLD,2023-12-16,9817813,Lace It,"Juice WRLD, Eminem & benny blanco",2023-12-16,en,9817813,9849694,interpolates,,,,,,9849694,Lace It (Original)*,benny blanco & Juice WRLD,,
166.0,spotify:track:4QTlxavdQGUVitxAvQqqkU,Mmhmm,BigXthaPlug,2023-12-01,9592031,Mmhmm,BigXthaPlug,2023-10-06,en,9592031,197756,samples,,,,,,197756,And the Beat Goes On,The Whispers,1979-10-24,
166.0,spotify:track:4QTlxavdQGUVitxAvQqqkU,Mmhmm,BigXthaPlug,2023-12-01,9592031,Mmhmm,BigXthaPlug,2023-10-06,en,9592031,20364,interpolates,,,,,,20364,Miami,Will Smith,1998-11-23,en
32.0,spotify:track:659scToLVMQbD0vBdwuvFa,T'aimerais (feat. Ziak),Kerchak,2023-12-15,9838252,T’aimerais,Kerchak,2023-12-15,fr,9838252,510381,interpolates,,,,,,510381,Je te promets,Zaho,2008-03-10,
13.0,spotify:track:5ReQQXU6JXKWOi0O9GwI9x,MONEY & FAME,Bonez MC,2023-12-14,9333277,MONEY & FAME,Bonez MC & Ufo361,2023-12-15,de,9333277,199794,interpolates,,,,,,199794,"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee,2003-08-04,
166.0,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,Thank You (Not So Bad),Dimitri Vegas & Like Mike,2023-12-01,9268740,Thank You (Not So Bad),"Dimitri Vegas & Like Mike, Tiësto, Dido & W&W",2023-12-01,en,9268740,3489244,samples,,,,,,3489244,Arcade,Dimitri Vegas & Like Mike & W&W,2016-02-29,
166.0,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,Thank You (Not So Bad),Dimitri Vegas & Like Mike,2023-12-01,9268740,Thank You (Not So Bad),"Dimitri Vegas & Like Mike, Tiësto, Dido & W&W",2023-12-01,en,9268740,10438069,interpolates,,,,,,10438069,Cry Me A River,"3 Are Legend, Timbaland, Justin Timberlake & W&W",,
182.0,spotify:track:4gBdWwHUirpGCNffF9HV4O,Schneemann,Nizi19,2023-12-15,9827691,Schneemann,Nizi19,2023-12-15,de,9827691,1689375,samples,,,,,,1689375,Frosty the Snowman,The Ronettes,1963-11-22,en
25.0,spotify:track:2kT0UoxzIcAaD7SNiDGrFn,YO TENGO UN NOVIO,Lola Indigo,2024-02-01,9650654,YO TENGO UN NOVIO,Lola Indigo & La Zowi,2023-12-15,es,9650654,1822198,interpolates,,,,,,1822198,Toma Papá Levante,Papa Levante,,
41.0,spotify:track:3Cx4BsDd4q0GCVBJ5CAw2K,No Te Quieren Conmigo,Gaby Music,2023-12-15,9725397,No Te Quieren Conmigo,"Gaby Music, Lunay & Luar La L",2023-12-14,es,9725397,1798428,interpolates,,,,,,1798428,Hola Bebé,Héctor “El Father” & Jowell & Randy,2007-10-09,
41.0,spotify:track:3Cx4BsDd4q0GCVBJ5CAw2K,No Te Quieren Conmigo,Gaby Music,2023-12-15,9725397,No Te Quieren Conmigo,"Gaby Music, Lunay & Luar La L",2023-12-14,es,9725397,1640743,interpolates,,,,,,1640743,Dale Don Dale,Don Omar,2003-05-05,
